age,education,educationNum,married,race,sex,capitalGain,capitalLoss,hrPerWeek,income
22,someCollege,10,notMarried,White,Male,0,0,40,<=50K
29,bachelors,13,married,White,Female,0,0,50,>50K
20,HSgrad,9,married,White,Male,0,0,40,<=50K
42,nonHSgrad,4,notMarried,White,Male,0,0,40,<=50K
18,HSgrad,9,notMarried,White,Male,0,0,20,<=50K
23,nonHSgrad,6,married,Asian-Pac-Islander,Female,0,0,40,<=50K
28,bachelors,13,married,White,Male,0,0,40,>50K
55,bachelors,13,notMarried,White,Female,0,0,40,>50K
40,HSgrad,9,notMarried,Black,Male,0,0,40,<=50K
52,someCollege,10,notMarried,White,Male,0,0,50,<=50K
37,HSgrad,9,notMarried,White,Male,0,0,40,>50K
21,someCollege,10,notMarried,White,Female,0,1602,22,<=50K
35,assoc,11,notMarried,White,Male,0,0,60,<=50K
45,someCollege,10,notMarried,White,Male,0,0,48,<=50K
39,HSgrad,9,notMarried,Black,Female,0,0,40,<=50K
54,HSgrad,9,married,White,Male,0,0,44,<=50K
42,nonHSgrad,4,notMarried,White,Female,0,0,40,<=50K
26,someCollege,10,married,White,Female,0,0,20,<=50K
59,assoc,12,married,White,Male,0,0,40,<=50K
42,HSgrad,9,married,White,Female,0,0,40,>50K
22,someCollege,10,notMarried,Black,Female,0,0,20,<=50K
33,bachelors,13,notMarried,White,Female,0,0,40,<=50K
39,someCollege,10,married,White,Male,0,0,40,>50K
18,nonHSgrad,7,notMarried,White,Male,0,0,70,<=50K
46,someCollege,10,married,Black,Male,0,0,60,>50K
24,bachelors,13,notMarried,White,Male,0,0,40,<=50K
28,assoc,11,married,White,Female,0,0,30,<=50K
21,HSgrad,9,notMarried,White,Female,0,0,43,<=50K
22,nonHSgrad,7,notMarried,White,Male,0,0,30,<=50K
61,nonHSgrad,3,married,Asian-Pac-Islander,Male,7298,0,40,>50K
56,someCollege,10,married,Asian-Pac-Islander,Male,0,0,40,<=50K
21,someCollege,10,notMarried,White,Female,0,0,20,<=50K
17,nonHSgrad,6,notMarried,White,Male,0,0,26,<=50K
29,someCollege,10,married,White,Male,0,0,40,>50K
28,HSgrad,9,married,White,Male,0,0,40,>50K
62,HSgrad,9,notMarried,White,Female,0,0,38,<=50K
39,HSgrad,9,notMarried,Black,Male,2176,0,40,<=50K
30,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
20,nonHSgrad,7,notMarried,White,Male,0,0,40,<=50K
18,nonHSgrad,7,notMarried,White,Male,0,0,12,<=50K
54,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
49,someCollege,10,married,White,Male,0,0,40,>50K
33,doctorate,16,married,Asian-Pac-Islander,Male,0,0,50,<=50K
50,bachelors,13,married,White,Male,0,0,40,>50K
57,HSgrad,9,married,White,Male,0,0,78,<=50K
50,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
45,bachelors,13,married,White,Male,0,0,40,>50K
41,someCollege,10,married,White,Male,0,0,40,>50K
23,HSgrad,9,married,White,Male,0,0,48,<=50K
23,bachelors,13,notMarried,White,Female,0,0,40,<=50K
47,HSgrad,9,married,White,Female,0,0,40,<=50K
39,bachelors,13,married,Asian-Pac-Islander,Male,0,0,50,<=50K
29,assoc,11,married,White,Male,0,1887,48,>50K
46,HSgrad,9,married,Black,Male,0,0,40,<=50K
18,nonHSgrad,3,notMarried,White,Male,0,0,40,<=50K
68,nonHSgrad,4,married,White,Male,0,0,40,<=50K
62,assoc,11,married,White,Male,0,0,40,>50K
43,assoc,12,married,White,Male,0,0,40,<=50K
35,HSgrad,9,married,White,Male,0,0,40,<=50K
21,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
21,someCollege,10,notMarried,White,Male,0,0,40,<=50K
41,assoc,11,notMarried,White,Female,0,0,45,<=50K
61,HSgrad,9,married,White,Male,0,0,40,<=50K
24,HSgrad,9,notMarried,White,Male,0,0,50,<=50K
21,HSgrad,9,notMarried,Black,Male,0,0,40,<=50K
36,nonHSgrad,3,married,White,Male,0,0,40,<=50K
37,assoc,11,notMarried,White,Female,0,0,40,<=50K
69,nonHSgrad,8,married,White,Male,9386,0,60,>50K
49,someCollege,10,notMarried,White,Female,0,0,50,<=50K
55,HSgrad,9,married,White,Male,0,0,53,>50K
21,HSgrad,9,married,White,Male,0,0,40,<=50K
18,nonHSgrad,6,notMarried,White,Male,0,0,40,<=50K
26,HSgrad,9,married,Black,Male,0,0,40,<=50K
20,someCollege,10,notMarried,White,Female,0,0,18,<=50K
46,HSgrad,9,married,White,Male,4064,0,55,<=50K
23,nonHSgrad,6,notMarried,White,Male,0,0,40,<=50K
48,HSgrad,9,married,White,Male,0,0,40,>50K
36,HSgrad,9,married,White,Male,0,1902,48,>50K
42,masters,14,notMarried,White,Male,0,0,40,<=50K
41,masters,14,married,White,Male,0,0,38,>50K
45,assoc,12,notMarried,White,Female,0,0,40,<=50K
52,HSgrad,9,notMarried,White,Male,3325,0,40,<=50K
22,bachelors,13,notMarried,Black,Female,0,0,18,<=50K
20,someCollege,10,notMarried,White,Female,2176,0,40,<=50K
27,HSgrad,9,notMarried,White,Male,0,0,43,<=50K
36,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
34,HSgrad,9,married,Amer-Indian-Eskimo,Male,0,0,52,<=50K
38,masters,14,married,White,Male,0,0,50,>50K
20,someCollege,10,notMarried,White,Female,0,0,40,<=50K
47,HSgrad,9,notMarried,White,Female,0,0,45,<=50K
21,HSgrad,9,married,White,Male,0,0,50,<=50K
33,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
31,assoc,12,notMarried,White,Male,0,0,40,<=50K
61,nonHSgrad,8,married,White,Male,0,0,40,<=50K
46,nonHSgrad,6,married,Black,Male,0,0,45,<=50K
55,masters,14,married,Black,Male,0,0,40,>50K
19,someCollege,10,notMarried,White,Male,0,0,40,<=50K
39,HSgrad,9,married,White,Male,0,0,40,>50K
61,HSgrad,9,married,White,Male,0,0,40,<=50K
28,someCollege,10,married,White,Male,0,0,40,<=50K
28,nonHSgrad,6,married,White,Male,0,0,40,<=50K
61,HSgrad,9,married,White,Male,0,0,38,>50K
61,HSgrad,9,married,White,Male,0,0,37,<=50K
54,someCollege,10,married,White,Male,0,0,40,<=50K
50,someCollege,10,married,White,Male,0,0,70,<=50K
37,masters,14,married,White,Female,0,0,45,>50K
17,nonHSgrad,7,notMarried,White,Female,0,0,30,<=50K
56,HSgrad,9,married,White,Female,0,0,4,<=50K
31,bachelors,13,notMarried,White,Female,0,0,50,>50K
32,bachelors,13,married,White,Female,0,0,55,>50K
28,nonHSgrad,7,notMarried,White,Female,0,0,40,<=50K
34,assoc,11,married,White,Male,0,0,40,<=50K
33,nonHSgrad,6,notMarried,White,Female,0,0,25,<=50K
42,assoc,11,notMarried,White,Female,0,0,35,<=50K
64,assoc,11,married,White,Male,0,0,48,<=50K
29,someCollege,10,married,White,Male,0,0,20,<=50K
41,nonHSgrad,3,married,White,Male,0,0,32,<=50K
45,someCollege,10,married,White,Male,0,0,40,<=50K
48,masters,14,married,White,Male,0,0,45,>50K
44,someCollege,10,notMarried,White,Female,0,0,38,<=50K
34,someCollege,10,notMarried,White,Male,0,0,40,<=50K
40,HSgrad,9,notMarried,White,Male,0,0,45,<=50K
45,HSgrad,9,married,White,Male,0,2051,40,<=50K
23,someCollege,10,notMarried,White,Female,0,0,20,<=50K
51,bachelors,13,married,White,Male,0,0,55,>50K
24,HSgrad,9,married,White,Male,2885,0,50,<=50K
57,bachelors,13,notMarried,White,Male,10520,0,40,>50K
23,someCollege,10,notMarried,White,Female,0,1721,40,<=50K
34,someCollege,10,married,White,Male,0,0,40,>50K
36,HSgrad,9,notMarried,White,Male,4101,0,40,<=50K
56,profSchool,15,married,White,Male,0,0,32,>50K
42,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
45,bachelors,13,married,White,Male,0,0,60,<=50K
38,bachelors,13,married,White,Male,15024,0,70,>50K
29,assoc,11,married,White,Male,7688,0,40,>50K
54,bachelors,13,notMarried,White,Male,0,1340,40,<=50K
40,HSgrad,9,married,White,Male,0,0,40,>50K
29,HSgrad,9,married,White,Male,0,0,40,<=50K
35,bachelors,13,notMarried,White,Male,0,0,40,<=50K
47,HSgrad,9,notMarried,White,Female,0,0,37,<=50K
51,assoc,11,notMarried,White,Female,0,0,43,<=50K
28,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
58,HSgrad,9,married,White,Male,0,0,45,>50K
24,HSgrad,9,notMarried,White,Female,0,0,25,<=50K
46,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
57,nonHSgrad,6,married,Black,Male,0,0,48,<=50K
22,HSgrad,9,notMarried,White,Male,0,0,20,<=50K
28,bachelors,13,notMarried,Black,Male,0,0,30,<=50K
17,nonHSgrad,6,notMarried,White,Male,0,0,25,<=50K
23,HSgrad,9,notMarried,White,Male,0,0,60,<=50K
19,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
66,HSgrad,9,notMarried,Black,Female,0,0,35,<=50K
38,someCollege,10,married,White,Male,0,0,55,<=50K
39,someCollege,10,notMarried,Black,Female,0,0,40,<=50K
39,nonHSgrad,8,married,White,Male,0,0,40,<=50K
47,HSgrad,9,married,White,Male,5178,0,40,>50K
39,HSgrad,9,notMarried,White,Male,0,0,60,<=50K
22,someCollege,10,notMarried,White,Male,0,0,40,<=50K
36,HSgrad,9,notMarried,Black,Male,0,0,30,<=50K
32,someCollege,10,married,Asian-Pac-Islander,Male,0,0,40,<=50K
29,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
43,bachelors,13,notMarried,White,Male,0,0,40,<=50K
51,HSgrad,9,married,White,Male,0,0,40,<=50K
42,nonHSgrad,3,married,White,Male,0,0,60,<=50K
32,nonHSgrad,8,notMarried,White,Female,0,0,40,<=50K
34,someCollege,10,notMarried,White,Male,0,0,40,<=50K
51,assoc,11,married,White,Male,0,0,57,<=50K
38,bachelors,13,married,White,Male,0,0,44,<=50K
21,HSgrad,9,notMarried,Black,Male,0,0,20,<=50K
33,bachelors,13,notMarried,White,Female,0,0,15,<=50K
34,HSgrad,9,married,White,Male,0,0,40,<=50K
32,HSgrad,9,married,White,Male,0,0,40,<=50K
38,assoc,11,notMarried,White,Male,0,0,15,<=50K
27,HSgrad,9,married,Black,Male,0,0,60,>50K
35,someCollege,10,married,White,Male,0,0,50,>50K
29,bachelors,13,notMarried,White,Male,0,0,50,<=50K
40,HSgrad,9,married,White,Male,0,0,40,<=50K
46,nonHSgrad,4,married,Black,Male,0,0,30,<=50K
37,HSgrad,9,notMarried,Black,Female,0,0,30,<=50K
38,HSgrad,9,married,White,Male,3411,0,25,<=50K
37,someCollege,10,married,Black,Male,0,1887,60,>50K
44,bachelors,13,married,White,Male,0,0,45,>50K
25,masters,14,notMarried,White,Male,0,0,30,<=50K
38,HSgrad,9,notMarried,White,Male,0,0,42,<=50K
34,assoc,12,notMarried,White,Female,0,0,10,<=50K
50,HSgrad,9,married,White,Male,0,1902,60,>50K
46,someCollege,10,married,White,Male,0,0,50,>50K
20,nonHSgrad,3,notMarried,White,Male,0,0,30,<=50K
47,assoc,11,married,White,Male,0,0,38,>50K
46,doctorate,16,married,White,Male,0,0,60,>50K
34,assoc,12,notMarried,White,Male,0,0,40,<=50K
61,HSgrad,9,married,White,Male,0,0,40,<=50K
55,someCollege,10,notMarried,Black,Female,0,0,37,<=50K
36,HSgrad,9,notMarried,White,Male,0,0,35,<=50K
28,someCollege,10,notMarried,White,Female,10520,0,40,>50K
22,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
34,someCollege,10,notMarried,Black,Female,0,0,35,<=50K
33,someCollege,10,notMarried,Black,Male,0,0,40,<=50K
27,HSgrad,9,notMarried,White,Female,0,0,32,<=50K
43,masters,14,married,White,Male,5013,0,12,<=50K
55,nonHSgrad,6,married,White,Male,99999,0,40,>50K
39,nonHSgrad,6,married,White,Female,0,1721,15,<=50K
20,someCollege,10,notMarried,White,Male,0,0,33,<=50K
38,HSgrad,9,notMarried,Black,Male,0,0,40,<=50K
30,someCollege,10,notMarried,White,Male,0,0,40,<=50K
21,nonHSgrad,7,notMarried,White,Male,0,0,42,<=50K
60,HSgrad,9,married,White,Male,0,0,30,<=50K
43,someCollege,10,notMarried,White,Male,0,0,40,<=50K
36,HSgrad,9,married,White,Male,0,0,45,>50K
23,someCollege,10,notMarried,White,Female,0,0,48,<=50K
57,someCollege,10,married,Black,Male,7298,0,40,>50K
25,HSgrad,9,notMarried,Black,Male,0,0,40,<=50K
38,HSgrad,9,notMarried,Black,Female,0,0,32,<=50K
22,HSgrad,9,married,White,Male,0,0,35,<=50K
23,nonHSgrad,3,notMarried,White,Male,0,0,40,<=50K
61,HSgrad,9,notMarried,White,Female,0,0,44,<=50K
28,someCollege,10,notMarried,White,Male,0,0,46,<=50K
17,nonHSgrad,7,notMarried,White,Female,0,0,10,<=50K
21,someCollege,10,notMarried,White,Female,0,0,25,<=50K
49,masters,14,married,White,Male,0,0,40,<=50K
37,nonHSgrad,8,notMarried,White,Male,0,0,35,<=50K
23,someCollege,10,notMarried,White,Female,0,0,40,<=50K
38,someCollege,10,married,White,Male,3137,0,50,<=50K
34,bachelors,13,married,White,Female,0,0,46,>50K
21,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
27,someCollege,10,married,Black,Male,0,0,40,>50K
57,HSgrad,9,married,White,Male,0,0,84,>50K
22,HSgrad,9,notMarried,Black,Male,0,0,25,<=50K
20,someCollege,10,notMarried,Other,Female,0,0,35,<=50K
49,someCollege,10,married,White,Female,0,0,65,>50K
38,HSgrad,9,married,White,Male,0,0,40,<=50K
40,bachelors,13,married,White,Male,0,0,40,<=50K
44,HSgrad,9,married,Black,Male,0,1485,40,<=50K
37,someCollege,10,married,White,Female,0,0,20,<=50K
57,masters,14,notMarried,White,Male,0,0,30,<=50K
56,nonHSgrad,4,notMarried,White,Female,0,0,30,<=50K
41,assoc,12,notMarried,White,Male,0,0,80,<=50K
50,HSgrad,9,married,Asian-Pac-Islander,Male,0,0,60,<=50K
33,nonHSgrad,5,notMarried,White,Male,0,0,50,<=50K
29,masters,14,married,White,Male,0,0,20,<=50K
28,bachelors,13,married,White,Male,5178,0,40,>50K
35,nonHSgrad,6,married,White,Male,0,0,50,<=50K
36,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
45,doctorate,16,notMarried,Black,Female,0,3004,35,>50K
30,assoc,12,notMarried,White,Male,0,0,40,<=50K
35,HSgrad,9,married,White,Male,0,0,60,<=50K
27,assoc,11,married,White,Male,0,0,40,<=50K
22,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
24,someCollege,10,notMarried,White,Male,0,0,30,<=50K
47,bachelors,13,married,White,Male,0,0,50,>50K
47,someCollege,10,married,White,Male,0,0,40,>50K
18,nonHSgrad,7,notMarried,White,Female,0,0,15,<=50K
18,someCollege,10,notMarried,White,Male,0,0,30,<=50K
31,HSgrad,9,notMarried,White,Male,0,0,47,>50K
43,masters,14,notMarried,White,Female,0,0,30,<=50K
45,HSgrad,9,married,Other,Male,4064,0,40,<=50K
39,HSgrad,9,married,White,Male,0,0,40,<=50K
30,bachelors,13,notMarried,White,Male,0,0,50,<=50K
22,someCollege,10,notMarried,White,Female,0,0,35,<=50K
30,HSgrad,9,married,White,Male,0,0,85,<=50K
36,doctorate,16,married,White,Male,0,0,60,>50K
20,assoc,12,notMarried,White,Male,0,0,30,<=50K
61,nonHSgrad,2,married,White,Male,3942,0,20,<=50K
27,HSgrad,9,married,White,Male,0,1902,45,<=50K
59,someCollege,10,married,White,Male,0,0,60,>50K
60,HSgrad,9,married,White,Male,0,0,40,<=50K
43,bachelors,13,notMarried,White,Female,0,0,40,<=50K
35,HSgrad,9,notMarried,White,Male,0,0,60,<=50K
40,bachelors,13,married,White,Male,0,0,50,>50K
20,nonHSgrad,7,married,White,Male,2961,0,35,<=50K
47,masters,14,married,White,Male,0,0,40,<=50K
40,assoc,12,notMarried,White,Male,0,0,50,<=50K
20,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
75,someCollege,10,married,White,Male,0,0,13,<=50K
25,someCollege,10,notMarried,White,Female,0,0,40,<=50K
47,assoc,11,married,White,Male,0,0,40,>50K
29,assoc,12,notMarried,White,Female,0,0,40,>50K
34,HSgrad,9,married,White,Male,0,0,45,<=50K
45,bachelors,13,notMarried,White,Female,0,0,40,<=50K
23,someCollege,10,notMarried,White,Male,2597,0,50,<=50K
46,assoc,12,notMarried,White,Female,0,0,40,<=50K
41,someCollege,10,notMarried,Black,Female,0,0,38,<=50K
29,bachelors,13,married,White,Male,0,0,40,>50K
17,nonHSgrad,7,notMarried,Amer-Indian-Eskimo,Male,0,0,20,<=50K
39,nonHSgrad,5,married,White,Male,0,0,40,<=50K
37,HSgrad,9,notMarried,Black,Female,0,0,40,<=50K
34,HSgrad,9,married,Black,Male,0,0,40,<=50K
20,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
18,HSgrad,9,notMarried,Asian-Pac-Islander,Female,0,1602,38,<=50K
52,assoc,11,married,White,Male,0,0,40,>50K
42,assoc,12,married,Amer-Indian-Eskimo,Female,0,0,40,<=50K
22,nonHSgrad,3,married,White,Male,0,0,35,<=50K
66,someCollege,10,notMarried,White,Female,0,0,55,<=50K
35,HSgrad,9,married,White,Male,0,0,65,<=50K
40,assoc,12,notMarried,White,Male,0,0,40,>50K
21,HSgrad,9,notMarried,Amer-Indian-Eskimo,Female,0,0,38,<=50K
51,HSgrad,9,notMarried,White,Male,0,0,52,<=50K
34,nonHSgrad,6,married,White,Male,0,0,40,<=50K
24,HSgrad,9,married,White,Male,0,0,40,<=50K
43,bachelors,13,married,White,Female,0,0,40,<=50K
34,bachelors,13,married,White,Female,0,0,40,>50K
42,masters,14,notMarried,White,Female,0,0,40,<=50K
41,assoc,11,notMarried,White,Male,0,0,30,<=50K
21,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
64,nonHSgrad,4,married,White,Male,0,0,10,<=50K
24,HSgrad,9,notMarried,White,Female,0,1974,40,<=50K
23,someCollege,10,notMarried,White,Male,0,0,10,<=50K
29,HSgrad,9,married,White,Male,0,0,50,<=50K
44,HSgrad,9,notMarried,White,Female,0,0,60,<=50K
28,bachelors,13,married,White,Male,0,0,55,<=50K
33,HSgrad,9,married,White,Male,0,0,50,>50K
35,someCollege,10,married,White,Male,0,0,40,<=50K
41,nonHSgrad,6,married,White,Female,0,0,40,<=50K
42,bachelors,13,married,Black,Male,0,0,40,>50K
51,someCollege,10,married,White,Male,0,0,99,>50K
32,nonHSgrad,7,notMarried,Black,Female,0,0,40,<=50K
37,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
18,nonHSgrad,7,notMarried,White,Female,0,0,25,<=50K
24,assoc,11,notMarried,White,Female,0,0,35,<=50K
29,someCollege,10,notMarried,White,Female,0,0,40,<=50K
45,someCollege,10,married,White,Male,0,0,40,<=50K
52,bachelors,13,married,White,Male,0,0,45,>50K
35,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
46,bachelors,13,notMarried,White,Female,0,0,50,<=50K
63,HSgrad,9,notMarried,White,Male,0,0,50,>50K
32,bachelors,13,married,White,Female,0,0,35,>50K
24,HSgrad,9,notMarried,White,Female,594,0,15,<=50K
72,someCollege,10,married,White,Male,0,0,32,<=50K
35,someCollege,10,notMarried,White,Male,0,0,10,<=50K
29,bachelors,13,notMarried,White,Female,0,0,40,<=50K
35,bachelors,13,married,White,Male,7688,0,50,>50K
70,nonHSgrad,6,married,White,Male,0,0,32,<=50K
65,bachelors,13,married,White,Male,5556,0,48,>50K
36,HSgrad,9,notMarried,White,Female,0,0,30,<=50K
53,HSgrad,9,married,Black,Male,4386,0,30,>50K
49,HSgrad,9,married,White,Male,0,0,40,<=50K
60,profSchool,15,married,White,Male,0,1902,40,>50K
18,nonHSgrad,7,notMarried,White,Male,0,0,40,<=50K
21,someCollege,10,notMarried,White,Male,0,0,35,<=50K
42,nonHSgrad,6,notMarried,Black,Male,0,0,40,<=50K
25,masters,14,notMarried,White,Female,0,0,37,<=50K
32,HSgrad,9,married,White,Male,0,0,40,<=50K
25,HSgrad,9,married,White,Male,0,0,60,<=50K
47,bachelors,13,married,White,Male,7298,0,40,>50K
30,assoc,11,notMarried,White,Female,0,0,40,<=50K
21,assoc,12,notMarried,White,Female,0,0,40,<=50K
38,bachelors,13,married,White,Male,0,0,60,<=50K
34,HSgrad,9,married,White,Male,0,2051,55,<=50K
37,assoc,12,notMarried,White,Female,0,0,30,<=50K
56,HSgrad,9,married,White,Female,0,0,40,>50K
52,assoc,11,married,White,Male,0,0,40,<=50K
23,bachelors,13,notMarried,White,Male,0,0,40,<=50K
29,HSgrad,9,married,White,Male,0,0,42,<=50K
45,HSgrad,9,married,White,Male,0,0,40,>50K
23,bachelors,13,notMarried,White,Female,0,0,40,<=50K
45,masters,14,married,White,Male,0,0,65,>50K
30,bachelors,13,notMarried,White,Male,0,0,42,<=50K
45,bachelors,13,married,White,Male,0,0,50,<=50K
26,HSgrad,9,married,White,Male,0,0,40,<=50K
23,someCollege,10,married,White,Male,0,0,40,<=50K
24,someCollege,10,notMarried,White,Female,0,0,40,<=50K
43,masters,14,notMarried,White,Male,4934,0,40,>50K
42,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
72,someCollege,10,notMarried,White,Female,0,0,25,<=50K
21,someCollege,10,notMarried,White,Female,0,0,40,<=50K
57,bachelors,13,married,White,Male,15024,0,60,>50K
24,bachelors,13,married,White,Male,0,0,45,<=50K
27,HSgrad,9,married,White,Male,0,0,40,<=50K
54,HSgrad,9,married,White,Male,0,0,40,<=50K
42,HSgrad,9,married,White,Male,0,0,60,>50K
17,nonHSgrad,5,notMarried,Black,Male,0,0,40,<=50K
48,bachelors,13,married,White,Male,0,0,55,>50K
39,bachelors,13,notMarried,White,Female,0,0,40,<=50K
41,bachelors,13,married,White,Male,7688,0,70,>50K
50,nonHSgrad,4,married,White,Female,0,0,35,<=50K
57,HSgrad,9,notMarried,White,Male,0,0,45,<=50K
44,doctorate,16,married,White,Male,0,0,36,>50K
20,HSgrad,9,notMarried,White,Female,0,0,28,<=50K
49,HSgrad,9,married,White,Male,0,0,40,<=50K
44,assoc,12,notMarried,Black,Female,1151,0,50,<=50K
42,assoc,11,notMarried,White,Male,0,0,44,<=50K
18,someCollege,10,notMarried,White,Male,0,0,16,<=50K
18,nonHSgrad,8,notMarried,White,Male,0,0,18,<=50K
51,HSgrad,9,notMarried,Black,Female,0,0,40,<=50K
28,bachelors,13,notMarried,White,Female,0,0,40,<=50K
39,assoc,12,married,White,Female,15024,0,45,>50K
25,HSgrad,9,married,White,Male,0,0,52,<=50K
41,profSchool,15,married,White,Male,0,1977,50,>50K
39,someCollege,10,married,White,Male,0,0,40,>50K
42,nonHSgrad,7,notMarried,White,Female,0,0,30,<=50K
33,HSgrad,9,notMarried,White,Female,0,1617,40,<=50K
63,nonHSgrad,6,married,White,Male,0,0,40,<=50K
47,someCollege,10,notMarried,White,Female,0,0,45,>50K
27,bachelors,13,married,White,Male,0,0,68,<=50K
39,masters,14,married,White,Male,0,1848,45,>50K
20,someCollege,10,notMarried,White,Male,0,0,40,<=50K
49,HSgrad,9,notMarried,White,Female,0,0,40,<=50K
70,HSgrad,9,married,White,Male,0,0,28,<=50K
46,HSgrad,9,married,White,Male,0,1740,35,<=50K
47,HSgrad,9,married,White,Male,0,0,30,>50K
35,nonHSgrad,5,notMarried,White,Male,0,0,40,<=50K
24,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
22,someCollege,10,notMarried,White,Male,0,0,40,<=50K
43,bachelors,13,notMarried,White,Female,0,0,35,<=50K
60,masters,14,married,White,Male,0,0,40,>50K
53,nonHSgrad,7,married,White,Male,0,0,48,>50K
47,someCollege,10,notMarried,White,Female,0,0,40,<=50K
34,someCollege,10,married,White,Male,0,0,40,<=50K
37,assoc,11,notMarried,White,Male,0,0,40,<=50K
35,HSgrad,9,notMarried,White,Male,0,0,30,<=50K
23,someCollege,10,notMarried,White,Female,0,0,40,<=50K
27,HSgrad,9,married,White,Female,0,0,15,<=50K
29,HSgrad,9,notMarried,White,Male,0,0,50,<=50K
23,someCollege,10,notMarried,White,Male,0,0,40,<=50K
35,HSgrad,9,notMarried,White,Female,0,0,35,<=50K
18,HSgrad,9,notMarried,White,Female,0,0,12,<=50K
27,bachelors,13,notMarried,White,Female,0,0,40,<=50K
56,someCollege,10,notMarried,White,Female,0,0,20,<=50K
40,HSgrad,9,notMarried,White,Female,0,0,70,<=50K
31,bachelors,13,married,White,Male,0,0,65,<=50K
18,someCollege,10,notMarried,White,Male,2176,0,40,<=50K
25,assoc,12,notMarried,White,Female,0,0,40,<=50K
36,someCollege,10,notMarried,Black,Female,0,0,40,<=50K
38,nonHSgrad,6,notMarried,White,Male,0,0,40,<=50K
52,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
23,HSgrad,9,notMarried,White,Male,0,0,35,<=50K
48,someCollege,10,married,White,Male,0,0,30,>50K
34,HSgrad,9,notMarried,Black,Female,0,0,35,<=50K
46,HSgrad,9,married,White,Male,0,0,40,>50K
26,HSgrad,9,married,White,Male,0,0,40,<=50K
47,HSgrad,9,married,White,Male,0,0,40,<=50K
21,someCollege,10,notMarried,White,Female,0,0,3,<=50K
65,bachelors,13,notMarried,White,Male,6723,0,40,<=50K
31,HSgrad,9,married,Black,Male,0,0,40,<=50K
38,HSgrad,9,married,White,Female,7688,0,40,>50K
68,HSgrad,9,married,White,Male,0,0,40,<=50K
26,bachelors,13,notMarried,Asian-Pac-Islander,Female,0,0,40,<=50K
42,HSgrad,9,notMarried,White,Male,0,0,40,<=50K
