age,fnlwgt,education,educationNum,married,race,sex,capitalGain,capitalLoss,hrPerWeek,income
28,226891,3,10,1,2,1,0,0,30,1
32,201988,7,15,2,5,2,4508,0,40,1
40,287008,7,15,2,5,2,15024,0,55,2
23,151910,5,13,1,5,1,0,1719,40,1
25,231714,3,10,2,5,2,0,0,40,1
44,178510,3,10,1,5,2,0,2258,60,1
43,178866,2,9,2,5,1,0,0,25,2
31,110643,5,13,2,5,2,0,1977,55,2
33,148261,3,10,2,5,2,0,0,40,1
41,217902,2,9,2,5,2,0,0,40,2
29,77207,6,14,2,5,2,0,0,30,1
32,377017,4,12,1,5,2,0,0,40,1
78,184759,1,4,2,5,2,1797,0,15,1
64,80333,2,9,2,5,2,0,0,40,2
58,265086,5,13,2,5,2,0,0,50,2
55,102058,1,8,1,5,2,0,0,30,1
20,333843,2,9,1,5,1,0,0,40,1
35,296478,3,10,2,5,2,0,0,40,1
27,116662,2,9,2,5,2,0,0,40,1
37,353298,2,9,2,5,2,99999,0,50,2
42,142424,4,11,1,5,1,0,0,40,1
47,200808,1,8,2,5,2,0,0,35,1
29,119052,2,9,1,3,1,0,0,40,1
33,168981,1,2,1,5,1,0,0,24,1
44,151780,3,10,1,3,1,0,0,40,1
70,237065,1,3,1,5,1,2346,0,40,1
25,509866,2,9,1,5,2,0,0,78,1
24,249385,5,13,1,5,1,0,0,10,1
42,109462,5,13,1,3,1,2977,0,40,1
53,250034,5,13,2,3,2,0,0,50,2
39,249720,5,13,1,3,1,0,0,60,1
72,258761,2,9,2,5,2,0,0,40,1
43,64048,1,5,1,5,1,0,0,44,1
25,153534,3,10,2,5,2,0,0,40,1
37,193815,4,12,2,5,2,0,0,45,2
27,255582,2,9,1,5,1,0,0,40,1
39,204527,8,16,2,5,2,0,0,50,2
64,159938,2,9,2,5,2,2635,0,24,1
29,229341,2,9,1,5,2,0,0,50,2
50,128143,5,13,2,5,2,0,0,50,2
33,175479,1,3,1,5,1,0,0,40,1
18,301814,2,9,1,5,1,0,0,20,1
20,238917,1,7,1,5,2,0,0,32,1
32,205581,3,10,1,5,1,0,0,50,1
45,340341,3,10,1,5,1,0,0,40,1
48,147860,2,9,2,3,1,0,0,40,1
20,121023,3,10,1,5,1,0,0,40,1
23,259496,2,9,1,5,1,0,0,40,1
34,190228,5,13,2,5,2,0,1902,48,2
43,180599,5,13,1,5,2,8614,0,40,2
44,116358,5,13,2,2,2,0,0,40,2
47,180446,3,10,2,3,2,0,0,40,2
47,264244,2,9,2,3,1,0,0,40,1
46,197988,1,2,1,1,1,0,0,20,1
19,206599,2,9,1,5,1,0,0,40,1
51,313146,2,9,2,5,2,0,0,40,1
41,99212,2,9,1,5,2,0,0,40,1
37,340599,1,7,1,3,1,0,0,40,1
31,62932,2,9,1,5,2,0,0,40,1
25,44861,2,9,1,5,2,0,0,40,1
46,53893,3,10,2,5,2,0,0,40,2
53,152810,2,9,2,5,2,5178,0,45,2
47,128401,8,16,1,5,1,0,0,40,1
28,336951,2,9,2,5,2,0,0,50,2
60,95445,3,10,2,5,2,3137,0,46,1
43,54611,2,9,2,5,2,0,0,40,1
45,315984,2,9,2,5,2,7688,0,50,2
28,210313,1,6,1,5,2,0,0,40,1
19,181020,1,7,1,5,2,0,0,30,1
51,120781,7,15,2,4,2,99999,0,70,2
19,256979,2,9,1,5,2,0,0,35,1
64,47298,8,16,2,5,2,0,0,60,2
44,125461,8,16,2,5,2,0,0,60,2
21,209955,2,9,1,5,2,0,0,48,1
33,182246,2,9,1,5,2,0,0,40,1
63,76860,5,13,2,2,2,0,0,40,2
44,91949,2,9,1,3,1,0,0,40,1
44,136986,6,14,2,5,2,15024,0,35,2
28,183445,2,9,1,5,1,0,0,70,1
24,130741,5,13,1,5,2,0,0,40,1
20,191878,3,10,1,3,1,0,0,20,1
21,233923,3,10,1,5,1,0,0,24,1
20,48121,2,9,1,5,2,0,0,40,1
21,304302,2,9,1,1,2,0,0,40,1
34,284703,3,10,2,3,2,0,0,52,1
17,401198,1,7,1,5,1,0,0,15,1
35,243357,1,7,1,3,1,0,0,40,1
26,32276,2,9,1,5,2,0,0,40,1
35,110538,2,9,1,5,2,0,0,70,1
25,257310,2,9,1,5,2,0,0,40,1
27,411950,3,10,2,5,2,0,0,40,1
52,392668,4,11,2,5,2,0,0,40,2
43,52498,5,13,1,5,1,0,0,50,1
36,223433,6,14,2,5,2,7688,0,50,2
37,87076,2,9,1,5,2,0,0,40,1
58,224854,2,9,1,5,1,0,0,40,1
25,193379,4,12,1,5,2,0,0,45,1
54,98436,6,14,2,5,2,0,0,40,1
42,116632,3,10,2,5,2,0,0,60,1
65,210381,5,13,2,5,2,99999,0,65,2
44,90688,2,9,1,2,1,0,0,45,1
61,229744,1,3,2,5,2,0,0,40,1
29,59732,2,9,2,1,2,0,0,40,1
34,192900,3,10,2,5,2,0,0,40,2
24,90046,3,10,1,5,1,0,0,40,1
40,272960,4,12,2,5,2,0,0,42,2
42,152071,7,15,2,5,2,0,0,60,2
50,301583,2,9,1,5,2,0,0,40,1
18,171964,2,9,1,5,1,0,1602,20,1
49,315984,2,9,2,5,2,0,0,40,1
38,241962,2,9,1,5,2,0,0,40,1
41,131591,2,9,2,3,2,0,0,45,1
70,207938,3,10,1,5,2,0,0,5,1
51,53197,3,10,2,5,2,0,0,40,2
24,121023,5,13,1,5,1,0,0,40,1
57,287229,2,9,2,5,2,0,0,48,2
22,163911,3,10,1,5,1,0,0,20,1
31,191834,3,10,2,5,2,0,0,40,2
28,204734,3,10,2,5,1,0,0,40,1
45,220978,2,9,2,5,2,0,0,50,1
39,365739,2,9,2,5,2,0,0,40,2
26,50103,3,10,1,5,1,0,0,40,1
38,283293,2,9,2,3,2,0,0,40,1
38,194534,6,14,2,3,2,99999,0,60,2
19,263338,2,9,1,5,2,0,0,20,1
36,504871,2,9,2,5,2,0,0,40,2
30,348592,2,9,2,5,2,0,0,44,1
28,173944,6,14,2,5,2,0,0,40,2
53,226135,1,5,1,3,2,0,0,40,1
32,172375,5,13,1,5,2,0,0,38,1
57,127728,7,15,2,5,2,15024,0,60,2
47,347025,6,14,1,5,1,0,0,40,1
36,191335,3,10,2,5,2,0,0,56,1
21,247779,1,7,1,5,1,0,0,38,1
25,262664,5,13,2,5,2,0,0,40,2
37,95855,2,9,1,5,1,0,0,40,1
31,74501,2,9,1,5,1,0,0,30,1
43,245317,2,9,2,5,2,0,0,50,1
61,29059,2,9,1,5,1,0,2754,25,1
56,200316,3,10,2,5,2,0,0,35,1
35,198341,5,13,2,2,2,0,0,40,1
59,100453,1,4,1,3,1,0,0,38,1
44,343190,3,10,2,5,2,0,1887,55,2
47,235683,6,14,1,5,1,0,0,40,1
44,83237,5,13,2,5,2,0,0,55,2
64,88470,3,10,2,5,2,0,0,40,1
26,198801,2,9,2,5,2,0,0,45,1
53,168107,5,13,2,5,2,0,0,40,2
50,196193,5,13,2,5,2,0,0,40,1
30,205418,2,9,2,5,1,0,0,20,1
46,695411,2,9,1,5,1,0,0,44,1
45,139268,2,9,2,5,2,0,0,50,2
44,192771,2,9,1,5,1,0,0,40,1
59,122390,3,10,2,5,2,0,1977,48,2
65,184965,8,16,2,5,2,99999,0,40,2
23,180837,2,9,1,3,1,0,0,40,1
33,159548,3,10,1,3,1,0,0,38,1
34,110554,2,9,1,5,1,0,0,35,1
38,103474,4,11,1,5,1,0,0,40,1
62,178249,5,13,2,5,2,0,0,35,2
21,138768,3,10,1,5,2,0,0,40,1
41,321824,2,9,2,5,2,0,0,8,1
35,244803,2,9,1,5,2,0,0,40,1
62,206063,3,10,1,5,2,0,0,45,1
53,167651,2,9,2,5,2,0,0,40,2
69,163689,3,10,2,5,2,0,0,16,1
19,45546,3,10,1,5,1,0,0,16,1
47,420986,5,13,2,5,2,0,0,40,2
52,68015,3,10,2,5,2,0,0,90,2
54,175594,2,9,2,5,2,0,0,40,1
58,148673,2,9,2,5,2,0,0,10,1
30,206322,2,9,2,5,2,0,0,73,2
39,272338,2,9,2,5,1,0,0,25,1
73,105886,5,13,2,5,2,1173,0,75,1
64,312498,5,13,2,5,2,0,0,40,1
32,177675,2,9,1,5,2,0,0,40,1
51,152810,2,9,2,5,2,0,0,40,2
57,319122,5,13,1,5,2,0,0,40,1
25,212304,2,9,1,5,2,0,0,40,1
53,208321,2,9,2,3,2,0,1740,40,1
39,240841,3,10,1,5,1,0,0,25,1
49,208978,2,9,1,5,1,0,0,16,1
23,442359,5,13,1,5,1,0,1092,40,1
28,198197,5,13,1,5,2,0,0,55,2
46,261059,6,14,2,5,2,0,1977,50,2
40,72791,3,10,1,3,2,0,0,40,1
24,275395,2,9,2,5,2,0,0,50,1
20,195767,2,9,1,5,2,0,0,40,1
50,462966,1,6,2,5,2,0,0,8,1
24,265434,5,13,1,5,1,0,0,40,1
35,31269,2,9,2,5,2,0,0,40,1
33,246291,5,13,1,5,1,0,0,46,1
54,128378,5,13,1,5,2,0,0,40,1
35,231180,2,9,2,5,2,0,0,45,1
31,206297,2,9,2,5,2,0,0,40,2
47,337050,3,10,2,5,2,0,0,40,1
48,193075,2,9,1,5,1,0,0,20,1
33,169652,4,11,1,5,2,0,1669,55,1
35,35945,5,13,2,5,2,0,0,40,2
20,141453,3,10,1,5,1,0,0,10,1
36,252231,1,1,1,3,2,0,0,40,1
30,128016,5,13,1,5,1,0,0,55,1
39,150057,3,10,2,5,2,0,0,55,2
25,258276,3,10,1,1,2,0,0,40,1
40,188465,2,9,1,5,1,0,0,35,1
25,161007,2,9,2,5,2,0,0,40,1
33,403468,2,9,2,5,1,0,0,40,1
53,181677,3,10,1,5,2,0,0,40,1
18,120243,1,7,1,5,2,0,0,10,1
41,157025,2,9,1,3,2,0,0,40,1
25,306908,5,13,2,5,2,0,0,50,1
66,28061,1,4,1,5,2,0,0,50,1
53,95540,3,10,1,5,1,1471,0,40,1
27,135001,2,9,2,5,2,0,0,40,1
28,293398,2,9,1,3,1,0,0,40,1
23,185106,2,9,1,3,2,0,0,40,1
29,245790,1,6,1,5,2,0,0,80,1
26,134004,3,10,2,5,1,0,0,40,1
26,205036,2,9,1,5,2,0,0,42,1
26,244495,1,5,1,5,2,0,0,35,1
38,159179,2,9,2,5,2,0,0,40,1
36,405155,1,3,2,5,2,0,0,40,1
34,177437,3,10,2,5,2,15024,0,45,2
32,402361,2,9,1,5,2,0,0,40,1
57,184553,2,9,2,5,2,0,0,50,2
31,302626,3,10,1,5,1,0,0,40,1
38,99138,5,13,1,5,1,0,0,38,1
39,112731,2,9,1,4,1,0,0,40,1
35,192923,2,9,2,5,2,0,2377,40,1
18,761006,1,7,1,5,1,0,0,20,1
75,125784,3,10,2,5,2,0,0,8,1
28,182344,2,9,1,3,2,0,0,40,1
41,117012,6,14,1,5,1,0,0,55,1
39,30673,1,5,2,5,2,0,0,40,2
31,484669,3,10,1,5,2,0,0,40,1
38,314052,2,9,1,5,1,0,0,38,1
43,38537,3,10,1,3,1,0,0,38,1
27,165412,2,9,2,5,2,0,0,40,1
42,198341,6,14,2,2,2,0,1902,55,2
46,116635,5,13,1,3,1,0,0,36,1
20,185452,2,9,1,5,1,0,0,40,1
42,118686,3,10,1,5,1,0,0,20,1
69,76939,2,9,1,5,1,0,0,40,1
47,160646,4,11,2,5,1,0,0,35,1
49,126754,2,9,2,5,2,0,0,40,1
20,211049,3,10,1,5,1,0,0,30,1
52,311931,1,3,2,5,1,0,0,15,1
33,283602,1,3,2,5,2,0,0,59,1
18,155021,1,7,1,5,1,0,0,6,1
55,100569,2,9,1,5,1,0,0,55,1
61,380462,1,4,2,3,2,0,0,40,1
61,221943,3,10,2,5,2,9386,0,40,2
39,114544,5,13,1,5,2,0,0,45,2
30,248584,3,10,2,5,2,0,0,40,1
61,227468,2,9,1,3,1,0,0,40,1
36,66173,4,12,2,5,1,0,0,15,1
34,107624,3,10,2,5,2,0,0,50,1
53,70387,6,14,2,2,2,4386,0,40,2
38,423616,4,11,2,5,1,0,0,36,2
46,98637,5,13,2,5,2,7298,0,50,2
27,216013,2,9,2,5,2,0,0,40,1
32,210926,1,7,1,5,1,0,0,40,1
60,255711,5,13,1,5,1,0,0,60,2
23,77581,5,13,1,5,2,0,0,40,1
29,152461,5,13,1,5,1,14344,0,50,2
22,203263,2,9,1,5,2,0,0,50,1
25,261519,2,9,1,5,2,0,0,35,1
29,91189,5,13,2,5,2,0,0,48,1
90,195433,2,9,2,5,2,0,0,30,1
37,272471,2,9,1,5,1,0,0,40,1
32,311524,2,9,1,3,2,0,0,38,1
18,151386,2,9,2,3,2,0,0,40,1
35,187625,3,10,1,5,1,0,0,65,1
50,108933,1,5,2,5,2,2885,0,40,1
54,135388,2,9,2,5,2,5178,0,40,2
43,169383,5,13,2,5,2,0,0,45,2
28,191129,2,9,1,5,2,0,0,65,2
51,467611,1,5,2,5,2,0,0,40,1
31,373185,3,10,1,5,2,0,0,42,1
69,130060,2,9,1,3,1,2387,0,40,1
57,199934,5,13,2,5,2,0,0,40,2
71,116165,3,10,1,5,1,0,0,14,1
28,42881,1,6,1,5,1,0,0,40,1
28,174666,1,6,1,5,2,0,0,80,1
25,169759,2,9,1,5,2,0,0,95,1
49,181547,4,12,2,5,2,0,0,30,1
52,95704,1,5,2,5,2,0,0,40,1
23,237432,5,13,1,5,2,0,0,40,1
32,226267,1,3,2,5,2,0,0,40,1
31,159979,3,10,1,2,1,0,0,50,1
30,203488,2,9,1,5,2,0,0,50,1
24,403671,2,9,2,5,2,0,0,60,1
45,192323,4,12,2,5,2,0,0,66,1
30,167832,2,9,2,5,2,0,0,40,1
52,145166,5,13,2,5,2,15024,0,55,2
42,155657,2,9,1,3,1,0,0,25,1
49,116789,2,9,2,5,2,0,0,40,1
20,39234,2,9,1,5,2,0,0,30,1
25,124111,5,13,1,5,1,0,0,40,1
41,172828,1,5,2,5,2,0,0,55,1
55,143372,2,9,1,3,1,0,0,40,1
31,265807,4,11,2,5,2,3137,0,50,1
25,218184,5,13,1,3,1,0,0,40,1
32,154087,2,9,2,5,2,0,0,40,1
29,440647,3,10,1,5,2,0,0,40,1
37,193952,2,9,1,3,1,0,0,40,1
52,125932,1,4,1,5,1,0,0,40,1
19,284652,3,10,1,5,1,0,0,15,1
21,214635,3,10,1,5,2,0,0,24,1
43,173316,4,12,1,5,2,0,0,40,1
39,65390,3,10,2,5,2,0,0,40,1
40,45054,3,10,2,5,2,0,0,40,2
54,185042,1,2,1,5,1,0,0,40,1
35,117381,5,13,1,5,2,0,0,40,1
34,258666,4,11,1,5,1,0,1974,40,1
35,179668,3,10,2,5,2,0,0,40,2
57,127277,8,16,2,2,2,0,0,40,2
26,192022,5,13,1,5,1,0,0,40,1
55,99551,5,13,1,5,1,0,0,15,1
51,208899,5,13,1,5,1,0,0,40,1
35,287658,4,12,1,3,2,0,0,30,1
31,196125,2,9,2,5,2,0,0,40,1
17,275051,1,7,1,5,1,0,0,8,1
38,23892,2,9,2,5,1,0,0,40,1
39,376455,7,15,2,5,2,0,1887,50,2
29,267989,2,9,2,5,2,0,0,45,1
39,30269,4,11,1,5,1,0,0,40,1
42,204235,3,10,2,5,2,0,0,40,2
46,209057,6,14,2,5,2,0,0,50,2
73,349347,1,4,2,5,2,0,0,25,1
47,154033,3,10,1,5,1,0,1876,40,1
28,124680,2,9,1,5,1,0,0,70,1
27,132805,1,6,1,5,2,0,1980,40,1
38,99233,7,15,1,5,2,0,0,40,2
19,224849,2,9,1,5,2,0,0,35,1
60,101110,4,11,1,5,2,0,0,40,2
24,184839,3,10,1,5,2,0,0,40,1
52,302847,1,7,2,5,2,0,0,40,1
36,181322,5,13,1,5,1,0,0,45,1
26,192213,6,14,1,5,1,0,0,40,1
28,37250,5,13,1,5,2,0,0,16,1
38,140854,5,13,2,5,2,0,0,50,2
47,158286,6,14,2,5,2,0,0,50,2
50,269095,5,13,1,5,1,0,0,40,2
27,279960,2,9,2,5,2,0,0,40,1
47,176239,3,10,1,5,1,0,0,40,1
36,115360,1,6,2,5,1,3464,0,40,1
49,337666,2,9,1,3,2,0,0,40,1
68,255276,3,10,2,5,2,0,0,48,2
63,145212,2,9,1,5,1,0,0,40,1
36,185099,2,9,2,5,2,0,0,70,2
42,142756,3,10,1,5,1,0,0,35,1
28,156300,6,14,1,3,1,0,0,45,1
68,186266,2,9,2,5,1,0,0,8,1
38,219137,2,9,2,5,1,0,0,22,1
43,110970,5,13,2,5,2,0,1902,40,2
49,203067,3,10,2,5,2,0,0,40,2
59,148844,2,9,1,5,1,0,0,40,1
25,154941,5,13,2,5,2,0,0,40,2
26,124111,4,12,1,5,1,0,0,36,1
59,157303,3,10,1,5,1,0,0,48,1
34,113838,3,10,2,5,2,0,0,45,1
34,165737,6,14,2,2,2,0,0,43,2
67,140849,2,9,1,5,1,0,0,24,1
45,200363,4,11,1,5,1,0,0,44,1
64,180247,1,4,2,3,2,0,0,40,1
51,82578,6,14,2,5,2,0,0,38,2
31,227146,5,13,2,5,2,0,0,55,2
42,348886,5,13,2,5,2,0,0,45,2
65,90907,1,3,2,2,2,0,0,40,1
23,142766,3,10,1,5,2,0,0,20,1
31,246439,3,10,2,5,2,0,0,45,1
33,184784,1,6,1,5,1,0,0,40,1
17,195262,1,7,1,5,2,0,0,35,1
63,167967,6,14,2,5,2,0,0,46,1
48,145636,2,9,2,5,2,0,0,60,2
45,170099,4,12,2,5,2,0,0,40,1
17,228253,1,6,1,5,2,0,0,10,1
26,205570,2,9,2,5,2,0,0,40,1
38,506830,3,10,1,3,1,0,0,40,1
29,412435,2,9,2,5,1,0,0,40,1
44,163331,3,10,1,5,1,0,0,32,1
43,222756,6,14,2,5,2,0,0,40,1
39,318918,5,13,2,5,2,0,0,40,1
43,105188,2,9,1,3,2,0,0,40,1
23,199884,2,9,1,5,1,0,0,45,1
19,96483,2,9,1,2,1,0,0,40,1
49,192203,1,5,2,5,2,0,0,40,1
52,203392,3,10,2,5,2,5013,0,40,1
32,99646,2,9,2,5,2,0,0,50,1
38,167440,5,13,2,5,2,4508,0,40,1
25,210095,1,3,1,5,1,0,0,25,1
44,219591,3,10,1,5,2,0,0,40,1
63,30270,1,4,2,5,2,0,0,40,1
42,226020,2,9,1,3,1,0,0,60,1
21,314165,3,10,1,5,2,0,0,40,1
32,330715,3,10,2,5,2,0,0,40,1
24,35448,2,9,1,5,1,0,0,50,1
50,172970,2,9,2,5,2,0,0,40,1
26,189502,5,13,2,5,2,0,0,80,2
35,61518,2,9,2,5,2,0,0,35,1
31,574005,5,13,2,5,2,0,0,44,2
24,281356,1,2,1,4,2,0,0,66,1
40,138975,2,9,2,5,2,0,0,56,1
31,176969,5,13,1,5,2,0,0,55,1
43,132393,2,9,1,5,2,0,0,40,1
44,194924,2,9,2,5,2,0,0,35,2
40,478205,5,13,1,5,1,0,0,40,1
75,128224,1,3,2,5,2,0,0,25,1
52,30118,3,10,2,5,2,3137,0,42,1
51,290688,1,3,2,5,2,0,0,40,1
39,85566,5,13,2,5,2,0,0,40,1
40,121874,4,12,2,5,2,7688,0,50,2
40,29036,3,10,1,5,2,0,0,35,1
33,348152,2,9,2,5,2,0,0,40,1
38,73715,3,10,2,5,2,0,0,60,2
29,151382,4,11,1,5,2,0,0,50,1
37,236359,3,10,1,3,1,0,0,37,1
37,19899,2,9,2,5,2,15024,0,45,2
19,138760,2,9,1,5,2,0,0,40,1
46,354962,2,9,2,3,2,0,0,40,1
46,181363,4,12,2,5,2,0,0,40,2
37,393360,3,10,1,3,2,0,0,30,1
34,210736,3,10,1,3,1,0,0,40,1
38,110013,3,10,1,5,1,0,0,43,1
26,193304,2,9,2,5,2,0,0,40,1
34,118551,5,13,1,5,1,0,0,35,1
57,201991,5,13,2,5,2,0,0,40,1
33,157446,1,7,1,5,2,0,0,65,1
26,283217,3,10,1,5,2,0,0,40,1
20,247794,2,9,1,5,1,0,0,84,1
38,43712,5,13,2,5,2,7298,0,60,2
61,35649,3,10,2,5,2,0,0,6,1
36,342719,8,16,2,5,2,0,0,45,2
61,71467,2,9,2,5,2,3103,0,40,2
17,271837,3,10,1,5,2,0,0,16,1
40,400061,3,10,2,4,2,0,0,40,2
18,62972,1,7,1,5,2,0,0,16,1
21,174907,4,12,1,5,1,0,0,32,1
41,176452,2,9,1,5,2,0,0,40,1
46,268358,1,7,1,5,1,0,0,40,1
55,176904,2,9,2,5,2,0,0,40,1
27,176683,4,12,1,5,2,0,0,52,1
39,98077,2,9,2,5,2,0,0,42,1
36,266461,2,9,1,3,2,0,0,48,1
51,312477,3,10,2,5,2,3908,0,40,1
27,604045,5,13,1,5,2,0,0,40,1
30,131568,5,13,2,5,2,0,0,40,2
42,97688,2,9,1,5,2,0,0,47,1
23,373628,5,13,1,5,1,0,0,20,1
56,367984,4,11,2,5,2,15024,0,40,2
41,193459,3,10,2,5,2,0,0,50,1
49,250733,2,9,2,5,2,0,0,46,1
46,199725,4,11,1,1,1,0,0,60,1
54,156877,2,9,2,5,2,0,0,40,1
38,122076,3,10,2,5,2,7298,0,43,2
45,216402,7,15,2,2,2,0,0,50,2
50,42402,7,15,2,5,2,0,2415,30,2
22,315974,3,10,1,5,1,0,0,40,1
31,63437,2,9,1,5,2,0,0,40,1
27,160786,2,9,1,5,2,0,0,30,1
34,85374,2,9,2,5,2,0,0,40,1
46,465974,1,7,1,5,2,0,0,30,1
47,78529,5,13,2,5,2,0,0,60,2
36,98037,4,11,2,2,2,0,0,40,1
22,178390,2,9,1,5,2,0,0,40,1
51,210940,2,9,2,5,2,0,2002,45,1
43,64506,3,10,1,5,2,0,0,30,1
54,128378,3,10,1,5,2,0,0,50,1
24,234460,1,5,1,3,1,0,0,40,1
29,176760,7,15,1,2,2,0,0,55,1
40,59460,3,10,1,5,1,0,0,38,1
18,234428,1,7,1,5,2,0,0,20,1
31,215047,5,13,1,5,2,0,0,50,1
57,140426,8,16,2,5,2,0,1977,40,2
32,191777,6,14,1,3,1,0,0,40,1
48,148995,6,14,2,5,2,0,0,40,2
24,229773,3,10,2,5,2,0,0,35,1
24,174461,4,12,1,5,1,0,0,22,1
24,250647,4,11,2,5,2,0,0,40,1
49,119904,5,13,2,5,1,7688,0,30,2
27,151402,2,9,2,5,2,0,1573,70,1
37,184556,3,10,1,5,1,0,0,40,1
33,263561,3,10,2,5,2,0,0,60,2
19,177945,3,10,1,5,2,0,0,25,1
45,306889,5,13,2,5,1,0,0,40,2
54,54377,6,14,1,5,1,0,0,40,1
47,144351,2,9,1,5,2,0,625,40,1
22,95566,3,10,2,4,1,0,0,22,1
20,181675,2,9,1,5,2,0,0,40,1
36,172129,1,5,2,5,2,0,0,40,1
49,350759,2,9,2,5,2,0,0,40,1
58,105592,1,4,2,5,2,0,0,40,2
20,200061,3,10,1,5,1,0,0,40,1
34,200689,5,13,1,5,1,0,0,40,1
36,386726,6,14,2,5,1,0,1977,44,2
28,135567,5,13,1,3,1,4101,0,60,1
38,282753,4,11,1,5,2,0,0,40,1
32,137367,1,7,1,2,2,0,0,40,1
35,153976,2,9,2,5,2,0,0,60,1
51,96062,4,12,2,5,2,0,0,60,1
33,152933,3,10,1,5,2,0,0,45,1
71,97870,6,14,1,5,1,0,0,15,1
48,254291,6,14,2,5,2,0,0,40,2
53,101432,2,9,2,5,2,0,0,50,1
40,125776,4,11,2,5,2,0,0,40,2
64,165479,2,9,2,5,2,0,0,5,1
42,172307,2,9,2,5,2,0,0,48,2
25,176729,2,9,2,5,2,0,0,40,2
66,174276,3,10,1,5,1,0,0,50,2
59,48102,6,14,1,5,1,0,0,40,2
42,79531,3,10,2,5,2,0,0,55,2
24,306460,2,9,1,5,2,0,0,40,1
19,55284,2,9,1,5,1,0,0,25,1
26,172063,3,10,1,5,1,0,0,24,1
22,141028,2,9,1,3,2,0,0,30,1
33,37274,3,10,2,5,2,0,0,40,1
63,31389,1,7,1,5,2,0,0,12,1
20,415913,3,10,1,5,2,0,0,30,1
33,295591,1,3,2,5,2,0,0,40,1
57,202903,1,4,2,5,1,1173,0,45,1
56,159770,2,9,2,5,2,0,0,40,1
70,268832,4,11,2,5,2,0,0,24,2
42,126003,2,9,2,5,2,0,0,40,2
25,225193,5,13,1,3,1,0,0,40,1
28,297735,3,10,2,5,2,0,0,40,2
80,225892,2,9,2,5,2,1409,0,40,1
36,605502,1,6,1,3,1,0,0,40,1
37,174150,6,14,2,5,2,0,0,40,2
38,165466,2,9,2,5,2,0,0,60,2
52,189728,2,9,1,5,1,0,0,35,1
49,360491,2,9,1,5,1,0,0,40,1
30,115040,2,9,2,5,2,0,0,40,1
36,262688,3,10,2,3,2,7688,0,50,2
70,158437,7,15,2,5,2,0,0,35,2
55,41108,3,10,1,5,2,0,2258,62,2
25,149875,5,13,1,5,1,0,0,40,1
59,131916,2,9,2,5,1,0,0,40,2
22,60668,3,10,1,5,2,0,0,40,1
41,153132,4,12,1,5,2,0,0,50,1
62,155256,2,9,2,5,2,0,0,45,2
54,244770,2,9,1,5,1,0,0,40,1
38,312108,2,9,1,3,1,0,0,40,1
52,102828,2,9,2,5,2,7688,0,40,2
36,93225,1,7,2,5,2,0,0,40,1
74,231002,2,9,2,5,2,0,0,30,2
35,256992,1,3,2,5,1,0,0,15,1
41,118721,1,8,1,1,2,0,0,40,1
30,151989,4,11,2,5,1,0,0,40,1
25,109112,2,9,2,5,2,0,0,48,1
35,589809,3,10,1,5,2,13550,0,60,2
38,172538,5,13,2,5,2,15024,0,50,2
34,318982,6,14,2,5,2,0,1848,40,2
48,204629,6,14,2,5,2,0,0,50,2
50,99894,1,3,1,2,1,0,0,15,1
19,369463,2,9,1,5,1,0,0,40,1
51,79324,3,10,2,5,2,0,0,40,1
39,61178,5,13,1,5,2,0,0,40,1
20,204226,1,7,1,5,1,0,0,40,1
17,183110,1,7,1,5,2,0,0,16,1
42,96321,3,10,2,5,2,0,0,50,2
25,167031,3,10,1,4,1,0,0,25,1
36,108997,2,9,1,5,1,0,0,40,1
65,176796,8,16,1,5,1,0,0,40,1
32,134737,5,13,2,5,2,0,0,70,2
33,49795,5,13,1,5,2,0,0,45,1
32,131588,3,10,1,3,1,0,0,20,1
25,307643,2,9,2,5,2,0,0,40,1
41,351350,3,10,1,5,1,0,0,40,1
44,260761,2,9,2,5,2,0,0,40,2
72,156310,1,6,2,5,2,2414,0,12,1
36,207789,2,9,1,5,2,0,0,52,1
67,252842,2,9,2,5,2,1797,0,20,1
28,294936,2,9,2,5,2,4064,0,45,1
24,196269,1,7,2,4,2,0,0,40,1
17,46402,1,4,1,5,2,0,0,8,1
32,267161,5,13,1,3,1,0,0,30,1
67,160456,1,7,1,5,1,0,0,40,1
21,123983,3,10,1,2,2,0,0,10,1
51,123053,6,14,2,2,2,5013,0,40,1
32,426467,1,2,1,5,2,3674,0,40,1
39,269323,3,10,2,5,2,0,0,40,2
18,42857,3,10,1,5,1,0,0,35,1
50,183915,5,13,2,5,2,0,0,45,2
24,211391,1,6,1,5,1,0,0,15,1
21,193130,3,10,1,5,1,0,0,40,1
24,86745,5,13,1,2,1,0,0,16,1
34,226525,4,11,1,5,2,0,0,40,1
68,270339,1,6,2,5,2,0,0,35,1
49,343742,1,6,1,3,2,0,0,32,1
50,150975,2,9,1,1,1,0,0,40,1
33,207301,4,12,1,5,1,0,0,40,1
18,135924,3,10,1,5,2,0,0,40,1
45,184277,4,11,1,5,1,0,0,55,2
20,142233,2,9,1,5,1,0,0,35,1
46,120902,5,13,2,5,2,3103,0,37,2
64,158412,2,9,1,5,1,0,0,40,1
39,126161,8,16,1,5,2,0,0,45,1
35,149347,2,9,1,5,2,0,0,70,1
21,322674,3,10,1,5,2,0,0,32,1
29,55390,4,12,1,5,2,0,0,45,1
38,200904,5,13,2,3,1,0,0,30,2
45,166056,2,9,1,5,1,0,0,40,1
